Feb 25 05:32:07.821,80.863,1
Feb 25 05:32:07.855,80.860,1
Feb 25 05:32:07.889,80.863,3
Feb 25 05:32:07.924,80.865,0
Feb 25 05:32:07.959,80.871,0
Feb 25 05:32:07.994,80.868,2
Feb 25 05:32:08.028,80.868,1
Feb 25 05:32:08.064,80.872,3
Feb 25 05:32:08.098,80.886,0
Feb 25 05:32:08.133,80.897,0
Feb 25 05:32:08.168,80.913,0
Feb 25 05:32:08.203,80.930,0
Feb 25 05:32:08.237,80.939,0
Feb 25 05:32:08.276,80.981,0
Feb 25 05:32:08.316,81.008,0
Feb 25 05:32:08.350,81.025,0
Feb 25 05:32:08.385,81.045,0
Feb 25 05:32:08.420,81.076,0
Feb 25 05:32:08.454,81.103,0
Feb 25 05:32:08.490,81.127,0
Feb 25 05:32:08.525,81.154,0
Feb 25 05:32:08.560,81.149,2
Feb 25 05:32:08.595,81.087,1
Feb 25 05:32:08.630,81.019,1
Feb 25 05:32:08.665,80.973,1
Feb 25 05:32:08.699,80.940,1
Feb 25 05:32:08.734,80.923,1
Feb 25 05:32:08.769,80.914,1
Feb 25 05:32:08.803,80.904,1
Feb 25 05:32:08.838,80.909,3
Feb 25 05:32:08.873,80.903,2
Feb 25 05:32:08.907,80.891,1
Feb 25 05:32:08.943,80.889,1
Feb 25 05:32:08.978,80.893,3
Feb 25 05:32:09.013,80.905,0
Feb 25 05:32:09.048,80.912,0
Feb 25 05:32:09.083,80.921,0
Feb 25 05:32:09.118,80.936,0
Feb 25 05:32:09.153,80.948,0
Feb 25 05:32:09.189,80.960,0
Feb 25 05:32:09.224,80.974,0
Feb 25 05:32:09.261,80.985,0
Feb 25 05:32:09.296,81.002,0
Feb 25 05:32:09.331,81.018,0
Feb 25 05:32:09.365,81.036,0
Feb 25 05:32:09.400,81.052,0
Feb 25 05:32:09.434,81.079,0
Feb 25 05:32:09.469,81.095,0
Feb 25 05:32:09.504,81.072,2
Feb 25 05:32:09.539,81.004,1
Feb 25 05:32:09.574,80.862,1
Feb 25 05:32:09.610,80.826,1
Feb 25 05:32:09.645,80.798,1
Feb 25 05:32:09.680,80.776,1
Feb 25 05:32:09.715,80.764,1
Feb 25 05:32:09.749,80.756,1
Feb 25 05:32:09.792,80.751,1
Feb 25 05:32:09.826,80.747,1
Feb 25 05:32:09.862,80.741,1
Feb 25 05:32:09.896,80.736,1
Feb 25 05:32:09.930,80.740,3
Feb 25 05:32:09.966,80.738,2
Feb 25 05:32:10.001,80.743,3
Feb 25 05:32:10.035,80.750,0
Feb 25 05:32:10.071,80.754,0
Feb 25 05:32:10.105,80.759,0
Feb 25 05:32:10.141,80.766,0
Feb 25 05:32:10.175,80.778,0
Feb 25 05:32:10.210,80.792,0
Feb 25 05:32:10.245,80.797,0
Feb 25 05:32:10.280,80.815,0
Feb 25 05:32:10.314,80.828,0
Feb 25 05:32:10.349,80.837,0
Feb 25 05:32:10.384,80.852,0
Feb 25 05:32:10.418,80.865,0
Feb 25 05:32:10.453,80.848,2
Feb 25 05:32:10.487,80.798,1
Feb 25 05:32:10.522,80.744,1
Feb 25 05:32:10.557,80.706,1
Feb 25 05:32:10.591,80.686,1
Feb 25 05:32:10.626,80.667,1
Feb 25 05:32:10.662,80.655,1
Feb 25 05:32:10.697,80.647,1
Feb 25 05:32:10.732,80.639,1
Feb 25 05:32:10.767,80.638,1
Feb 25 05:32:10.802,80.635,1
Feb 25 05:32:10.836,80.632,1
Feb 25 05:32:10.871,80.629,1
Feb 25 05:32:10.905,80.634,3
Feb 25 05:32:10.941,80.636,0
Feb 25 05:32:10.975,80.640,0
Feb 25 05:32:11.011,80.648,0
Feb 25 05:32:11.045,80.656,0
Feb 25 05:32:11.080,80.663,0
Feb 25 05:32:11.116,80.675,0
Feb 25 05:32:11.151,80.689,0
Feb 25 05:32:11.186,80.698,0
Feb 25 05:32:11.221,80.716,0
Feb 25 05:32:11.255,80.728,0
Feb 25 05:32:11.290,80.746,0
Feb 25 05:32:11.325,80.767,0
Feb 25 05:32:11.359,80.786,0
Feb 25 05:32:11.394,80.808,0
Feb 25 05:32:11.429,80.817,0
Feb 25 05:32:11.464,80.788,2
Feb 25 05:32:11.499,80.751,1
Feb 25 05:32:11.534,80.720,1
Feb 25 05:32:11.569,80.700,1
Feb 25 05:32:11.604,80.690,1
Feb 25 05:32:11.638,80.684,1
Feb 25 05:32:11.674,80.685,3
Feb 25 05:32:11.708,80.688,0
Feb 25 05:32:11.743,80.690,0
Feb 25 05:32:11.779,80.692,0
Feb 25 05:32:11.814,80.690,2
Feb 25 05:32:11.848,80.698,3
Feb 25 05:32:11.883,80.702,0
Feb 25 05:32:11.917,80.717,0
Feb 25 05:32:11.951,80.729,0
Feb 25 05:32:11.986,80.743,0
Feb 25 05:32:12.021,80.758,0
Feb 25 05:32:12.057,80.775,0
Feb 25 05:32:12.092,80.787,0
Feb 25 05:32:12.127,80.813,0
Feb 25 05:32:12.162,80.823,0
Feb 25 05:32:12.198,80.850,0
Feb 25 05:32:12.233,80.878,0
Feb 25 05:32:12.268,80.904,0
Feb 25 05:32:12.303,80.936,0
Feb 25 05:32:12.338,80.956,0
Feb 25 05:32:12.372,80.954,2
Feb 25 05:32:12.407,80.904,1
Feb 25 05:32:12.442,80.816,1
Feb 25 05:32:12.477,80.799,1
Feb 25 05:32:12.512,80.787,1
Feb 25 05:32:12.546,80.786,1
Feb 25 05:32:12.582,80.786,3
Feb 25 05:32:12.616,80.788,0
Feb 25 05:32:12.651,80.795,0
Feb 25 05:32:12.686,80.798,0
Feb 25 05:32:12.721,80.799,0
Feb 25 05:32:12.755,80.807,0
Feb 25 05:32:12.790,80.818,0
Feb 25 05:32:12.825,80.836,0
Feb 25 05:32:12.868,80.849,0
Feb 25 05:32:12.902,80.870,0
Feb 25 05:32:12.936,80.885,0
Feb 25 05:32:12.971,80.910,0
Feb 25 05:32:13.005,80.926,0
Feb 25 05:32:13.040,80.943,0
Feb 25 05:32:13.074,80.968,0
Feb 25 05:32:13.108,81.027,0
Feb 25 05:32:13.144,81.055,0
Feb 25 05:32:13.178,81.087,0
Feb 25 05:32:13.213,81.118,0
Feb 25 05:32:13.247,81.152,0
Feb 25 05:32:13.281,81.155,0
Feb 25 05:32:13.317,81.093,2
Feb 25 05:32:13.351,81.008,1
Feb 25 05:32:13.385,80.938,1
Feb 25 05:32:13.419,80.897,1
