Time,Camera,State
2月 09 07:57:24.094,80.200,1
2月 09 07:57:24.132,80.066,1
2月 09 07:57:24.171,80.444,3
2月 09 07:57:24.208,80.732,0
2月 09 07:57:24.246,80.779,0
2月 09 07:57:24.284,80.785,0
2月 09 07:57:24.320,80.923,0
2月 09 07:57:24.357,80.992,0
2月 09 07:57:24.395,80.882,2
2月 09 07:57:24.432,80.778,1
2月 09 07:57:24.469,80.815,3
2月 09 07:57:24.507,80.559,2
2月 09 07:57:24.543,80.247,1
2月 09 07:57:24.582,79.872,1
2月 09 07:57:24.619,79.619,1
2月 09 07:57:24.658,79.446,1
2月 09 07:57:24.696,79.376,1
2月 09 07:57:24.734,78.639,1
2月 09 07:57:24.772,78.562,1
2月 09 07:57:24.810,78.704,3
2月 09 07:57:24.847,78.923,0
2月 09 07:57:24.884,79.237,0
2月 09 07:57:24.923,79.484,0
2月 09 07:57:24.961,79.751,0
2月 09 07:57:24.999,80.020,0
2月 09 07:57:25.036,80.004,2
2月 09 07:57:25.074,79.873,1
2月 09 07:57:25.112,79.791,1
2月 09 07:57:25.157,79.744,1
2月 09 07:57:25.194,79.822,3
2月 09 07:57:25.231,79.912,0
2月 09 07:57:25.269,80.111,0
2月 09 07:57:25.305,80.215,0
2月 09 07:57:25.343,80.249,0
2月 09 07:57:25.380,80.154,2
2月 09 07:57:25.418,79.719,1
2月 09 07:57:25.456,79.343,1
2月 09 07:57:25.492,79.247,1
2月 09 07:57:25.529,79.507,3
2月 09 07:57:25.568,80.357,0
2月 09 07:57:25.606,80.958,0
2月 09 07:57:25.643,81.403,0
2月 09 07:57:25.681,81.439,0
2月 09 07:57:25.720,81.218,2
2月 09 07:57:25.757,80.925,1
2月 09 07:57:25.794,80.884,1
2月 09 07:57:25.831,80.868,1
2月 09 07:57:25.869,81.096,3
2月 09 07:57:25.906,81.234,0
2月 09 07:57:25.944,81.290,0
2月 09 07:57:25.981,81.308,0
2月 09 07:57:26.018,81.316,0
2月 09 07:57:26.055,81.381,0
2月 09 07:57:26.093,81.184,2
2月 09 07:57:26.130,80.632,1
2月 09 07:57:26.167,80.226,1
2月 09 07:57:26.205,80.219,1
2月 09 07:57:26.243,80.294,3
2月 09 07:57:26.281,80.385,0
2月 09 07:57:26.318,80.530,0
2月 09 07:57:26.355,80.782,0
2月 09 07:57:26.392,80.851,0
2月 09 07:57:26.431,80.912,0
2月 09 07:57:26.468,80.941,0
2月 09 07:57:26.505,81.000,0
2月 09 07:57:26.541,81.056,0
2月 09 07:57:26.578,80.987,2
2月 09 07:57:26.617,80.898,1
2月 09 07:57:26.654,80.866,1
2月 09 07:57:26.692,80.856,1
2月 09 07:57:26.730,80.912,3
2月 09 07:57:26.769,80.663,2
2月 09 07:57:26.806,80.281,1
